GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2018121609,2018-12-16,3,15,0,SEA,SF,1,10,25,,0,,0,(15:00) (SHOTGUN) 32-C.CARSON LEFT END PUSHED OB AT SEA 31 FOR 6 YARDS (32-D.REED). SF-33-T.MOORE WAS INJURED DURING THE PLAY.,0,,,2018,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0
2018121609,2018-12-16,3,14,20,SEA,SF,2,4,31,,0,,0,"(14:20) (SHOTGUN) 74-G.FANT REPORTED IN AS ELIGIBLE.  32-C.CARSON UP THE MIDDLE TO SEA 34 FOR 3 YARDS (93-D.JONES, 94-S.THOMAS).",0,,,2018,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,31,OWN,0,,0,,0
2018121609,2018-12-16,3,10,50,SEA,SF,1,10,20,,0,,0,(10:50) (SHOTGUN) 32-C.CARSON LEFT END TO SEA 19 FOR -1 YARDS (47-E.LEE).,0,,,2018,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,20,OWN,0,,0,,0
2018121609,2018-12-16,3,8,58,SEA,SF,1,10,33,,0,,0,(8:58) 32-C.CARSON LEFT TACKLE TO SEA 34 FOR 1 YARD (93-D.JONES).,0,,,2018,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0
2018121609,2018-12-16,3,6,48,SF,SEA,1,10,34,,0,,0,(6:48) 22-M.BREIDA RIGHT TACKLE TO SF 31 FOR -3 YARDS (97-P.FORD).,0,,,2018,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,34,OWN,0,,0,,0
2018121609,2018-12-16,3,6,11,SF,SEA,2,13,31,,0,,0,"(6:11) (SHOTGUN) 22-M.BREIDA RIGHT END PUSHED OB AT SF 38 FOR 7 YARDS (54-B.WAGNER). PENALTY ON SEA-54-B.WAGNER, FACE MASK (15 YARDS), 15 YARDS, ENFORCED AT SF 38.",0,,,2018,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,RIGHT END,31,OWN,1,SEA,0,FACE MASK (15 YARDS),15
2018121609,2018-12-16,3,2,54,SEA,SF,1,10,25,,1,,0,(2:54) (SHOTGUN) 74-G.FANT REPORTED IN AS ELIGIBLE.  32-C.CARSON UP THE MIDDLE TO SEA 46 FOR 21 YARDS (38-A.EXUM).,0,,,2018,21,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,25,OWN,0,,0,,0
2018121609,2018-12-16,3,2,28,SEA,SF,1,10,46,,0,,0,"(2:28) (NO HUDDLE, SHOTGUN) 32-C.CARSON LEFT GUARD TO SF 49 FOR 5 YARDS (48-F.WARNER). SEA-66-J.SIMMONS WAS INJURED DURING THE PLAY.",0,,,2018,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,46,OWN,0,,0,,0
2018121609,2018-12-16,4,9,43,SEA,SF,1,10,40,,0,,0,(9:43) (SHOTGUN) 3-R.WILSON LEFT END TO SEA 41 FOR 1 YARD (99-D.BUCKNER).,0,,,2018,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,40,OWN,0,,0,,0
2018121609,2018-12-16,4,4,21,SEA,SF,1,10,34,,0,,0,(4:21) (SHOTGUN) 3-R.WILSON RIGHT END TO SEA 36 FOR 2 YARDS.,0,,,2018,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0
2018121609,2018-12-16,4,3,43,SEA,SF,2,8,36,,0,,0,(3:43) (SHOTGUN) 32-C.CARSON UP THE MIDDLE TO SEA 40 FOR 4 YARDS (91-A.ARMSTEAD; 99-D.BUCKNER).,0,,,2018,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,36,OWN,0,,0,,0
2018121609,2018-12-16,4,2,56,SEA,SF,3,4,40,,0,,0,"(2:56) (SHOTGUN) 27-M.DAVIS RIGHT TACKLE TO SEA 45 FOR 5 YARDS (32-D.REED). PENALTY ON SEA-65-G.IFEDI, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 40 - NO PLAY.",0,,,2018,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,RIGHT TACKLE,40,OWN,1,SEA,1,OFFENSIVE HOLDING,10
2018121609,2018-12-16,4,1,2,SEA,SF,1,10,43,,0,,0,"(1:02) (SHOTGUN) 27-M.DAVIS RIGHT TACKLE TO SF 38 FOR 19 YARDS (47-E.LEE; 36-M.HARRIS). PENALTY ON SEA-77-E.POCIC, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 43 - NO PLAY.",0,,,2018,19,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,RIGHT TACKLE,43,OWN,1,SEA,1,OFFENSIVE HOLDING,10
2018121609,2018-12-16,5,9,57,SEA,SF,1,10,14,,0,,0,(9:57) (SHOTGUN) 32-C.CARSON UP THE MIDDLE TO SEA 18 FOR 4 YARDS (91-A.ARMSTEAD; 48-F.WARNER).,0,,,2018,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,14,OWN,0,,0,,0
2018121609,2018-12-16,5,9,20,SEA,SF,2,6,18,,0,,0,"(9:20) (SHOTGUN) 74-G.FANT REPORTED IN AS ELIGIBLE.  32-C.CARSON UP THE MIDDLE TO SEA 20 FOR 2 YARDS (36-M.HARRIS, 99-D.BUCKNER).",0,,,2018,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,18,OWN,0,,0,,0
2018121609,2018-12-16,5,7,25,SF,SEA,1,10,38,,0,,0,(7:25) 22-M.BREIDA LEFT TACKLE TO SF 42 FOR 4 YARDS (37-T.FLOWERS).,0,,,2018,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,38,OWN,0,,0,,0
2018121609,2018-12-16,5,6,44,SF,SEA,2,6,42,,1,,0,"(6:44) 22-M.BREIDA UP THE MIDDLE TO SF 49 FOR 7 YARDS (58-A.CALITRO, 97-P.FORD).",0,,,2018,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,42,OWN,0,,0,,0
2018121609,2018-12-16,5,6,2,SF,SEA,1,10,49,,0,,0,(6:02) 22-M.BREIDA UP THE MIDDLE TO SF 44 FOR -5 YARDS (97-P.FORD).,0,,,2018,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,49,OWN,0,,0,,0
2018121609,2018-12-16,5,5,21,SF,SEA,1,10,59,,1,,0,(5:21) 41-J.WILSON RIGHT TACKLE TO SEA 25 FOR 16 YARDS (33-T.THOMPSON).,0,,,2018,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,41,OPP,0,,0,,0
2018121610,2018-12-16,1,13,33,PIT,NE,1,10,36,,0,,0,(13:33) (SHOTGUN) 38-J.SAMUELS RIGHT TACKLE TO PIT 42 FOR 6 YARDS (90-M.BROWN; 23-P.CHUNG).,0,,,2018,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0
2018121610,2018-12-16,1,12,51,PIT,NE,2,4,42,,1,,0,(12:51) (SHOTGUN) 38-J.SAMUELS RIGHT GUARD PUSHED OB AT NE 33 FOR 25 YARDS (32-D.MCCOURTY).,0,,,2018,25,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,42,OWN,0,,0,,0
2018121610,2018-12-16,1,7,24,NE,PIT,3,1,32,,0,,0,"(7:24) 26-S.MICHEL RIGHT TACKLE TO NE 33 FOR 1 YARD (51-J.BOSTIC). PENALTY ON PIT, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT NE 32 - NO PLAY.",0,,,2018,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,RIGHT TACKLE,32,OWN,1,PIT,1,DEFENSIVE TOO MANY MEN ON FIELD,5
2018121610,2018-12-16,1,6,4,PIT,NE,2,1,37,,1,,0,(6:04) (SHOTGUN) 38-J.SAMUELS UP THE MIDDLE TO PIT 47 FOR 10 YARDS (30-J.MCCOURTY).,0,,,2018,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,37,OWN,0,,0,,0
2018121610,2018-12-16,1,4,38,PIT,NE,2,20,37,,0,,0,(4:38) (SHOTGUN) 38-J.SAMUELS RIGHT TACKLE TO PIT 41 FOR 4 YARDS (32-D.MCCOURTY).,0,,,2018,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,37,OWN,0,,0,,0
2018121610,2018-12-16,1,1,18,PIT,NE,1,10,8,,0,,0,"(1:18) (SHOTGUN) 10-R.SWITZER LEFT GUARD TO PIT 16 FOR 8 YARDS (53-K.VAN NOY). PENALTY ON PIT-66-D.DECASTRO, OFFENSIVE HOLDING, 4 YARDS, ENFORCED AT PIT 8 - NO PLAY.",0,,,2018,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,LEFT GUARD,8,OWN,1,PIT,1,OFFENSIVE HOLDING,4
2018121610,2018-12-16,2,12,1,NE,PIT,1,10,25,,0,,0,"(12:01) 26-S.MICHEL UP THE MIDDLE TO NE 30 FOR 5 YARDS (34-TE.EDMUNDS, 23-J.HADEN).",0,,,2018,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,25,OWN,0,,0,,0
2018121610,2018-12-16,2,11,32,NE,PIT,2,5,30,,1,,0,(11:32) 26-S.MICHEL UP THE MIDDLE TO NE 41 FOR 11 YARDS (51-J.BOSTIC).,0,,,2018,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,30,OWN,0,,0,,0
2018121610,2018-12-16,2,11,6,NE,PIT,1,10,41,,0,,0,"(11:06) 26-S.MICHEL UP THE MIDDLE TO NE 44 FOR 3 YARDS (79-J.HARGRAVE, 97-C.HEYWARD).",0,,,2018,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,41,OWN,0,,0,,0
2018121610,2018-12-16,2,10,33,NE,PIT,2,7,44,,0,,0,"(10:33) 26-S.MICHEL LEFT GUARD PUSHED OB AT PIT 31 FOR 25 YARDS (98-V.WILLIAMS). PENALTY ON NE-77-T.BROWN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 44 - NO PLAY.",0,,,2018,25,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,LEFT GUARD,44,OWN,1,NE,1,OFFENSIVE HOLDING,10
2018121610,2018-12-16,2,8,17,PIT,NE,1,10,1,,1,,0,(8:17) 22-S.RIDLEY UP THE MIDDLE TO PIT 13 FOR 12 YARDS (23-P.CHUNG).,0,,,2018,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,1,OWN,0,,0,,0
2018121610,2018-12-16,2,6,57,PIT,NE,1,10,37,,1,,0,(6:57) (SHOTGUN) 38-J.SAMUELS LEFT TACKLE PUSHED OB AT NE 46 FOR 17 YARDS (27-J.JACKSON).,0,,,2018,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,37,OWN,0,,0,,0
2018121610,2018-12-16,2,5,13,PIT,NE,1,10,28,,0,,0,"(5:13) (SHOTGUN) 10-R.SWITZER RIGHT GUARD TO PIT 31 FOR 3 YARDS (98-T.FLOWERS, 70-A.BUTLER).",0,,,2018,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,28,OWN,0,,0,,0
2018121610,2018-12-16,2,1,54,NE,PIT,1,10,31,,0,,0,(1:54) (SHOTGUN) 28-J.WHITE RIGHT GUARD TO NE 37 FOR 6 YARDS (28-M.HILTON).,0,,,2018,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,31,OWN,0,,0,,0
2018121610,2018-12-16,3,15,0,NE,PIT,1,10,25,,1,,0,(15:00) 26-S.MICHEL UP THE MIDDLE TO NE 38 FOR 13 YARDS (21-S.DAVIS; 42-M.BURNETT).,0,,,2018,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,25,OWN,0,,0,,0
2018121610,2018-12-16,3,14,27,NE,PIT,1,10,38,,0,,0,(14:27) 26-S.MICHEL RIGHT GUARD TO NE 40 FOR 2 YARDS (23-J.HADEN).,0,,,2018,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0
2018121610,2018-12-16,3,13,52,NE,PIT,2,8,40,,0,,0,(13:52) (SHOTGUN) 26-S.MICHEL RIGHT TACKLE TO NE 42 FOR 2 YARDS (91-S.TUITT; 97-C.HEYWARD).,0,,,2018,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,40,OWN,0,,0,,0
2018121610,2018-12-16,3,13,0,PIT,NE,1,10,21,,0,,0,(13:00) (SHOTGUN) 38-J.SAMUELS LEFT END PUSHED OB AT PIT 25 FOR 4 YARDS (54-D.HIGHTOWER).,0,,,2018,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,21,OWN,0,,0,,0
2018121610,2018-12-16,3,8,0,NE,PIT,2,2,30,,1,,0,(8:00) 26-S.MICHEL UP THE MIDDLE TO NE 35 FOR 5 YARDS (91-S.TUITT).,0,,,2018,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,30,OWN,0,,0,,0
2018121610,2018-12-16,3,7,25,NE,PIT,1,10,35,,0,,0,"(7:25) 26-S.MICHEL UP THE MIDDLE TO NE 33 FOR -2 YARDS (28-M.HILTON). PENALTY ON NE-11-J.EDELMAN, FALSE START, 5 YARDS, ENFORCED AT NE 35 - NO PLAY.",0,,,2018,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,CENTER,35,OWN,1,NE,1,FALSE START,5
2018121610,2018-12-16,3,0,17,PIT,NE,1,10,25,,0,,0,(:17) (SHOTGUN) 38-J.SAMUELS LEFT GUARD TO PIT 31 FOR 6 YARDS (27-J.JACKSON).,0,,,2018,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0
2018121610,2018-12-16,4,15,0,PIT,NE,2,4,31,,1,,0,(15:00) (SHOTGUN) 38-J.SAMUELS UP THE MIDDLE TO PIT 46 FOR 15 YARDS (21-D.HARMON).,0,,,2018,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,31,OWN,0,,0,,0
2018121610,2018-12-16,4,14,23,PIT,NE,1,10,46,,0,,0,"(14:23) (SHOTGUN) 38-J.SAMUELS LEFT GUARD TO 50 FOR 4 YARDS (24-S.GILMORE, 54-D.HIGHTOWER).",0,,,2018,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,46,OWN,0,,0,,0
2018121610,2018-12-16,4,7,43,PIT,NE,1,10,4,,0,,0,(7:43) 22-S.RIDLEY UP THE MIDDLE TO PIT 5 FOR 1 YARD (90-M.BROWN; 93-L.GUY).,0,,,2018,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,4,OWN,0,,0,,0
2018121610,2018-12-16,4,6,58,PIT,NE,2,9,5,,0,,0,(6:58) 38-J.SAMUELS RIGHT GUARD TO PIT 7 FOR 2 YARDS (93-L.GUY; 30-J.MCCOURTY).,0,,,2018,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,5,OWN,0,,0,,0
2018121610,2018-12-16,4,5,29,PIT,NE,1,10,15,,0,,0,(5:29) (SHOTGUN) 38-J.SAMUELS RIGHT END TO PIT 20 FOR 5 YARDS (53-K.VAN NOY).,0,,,2018,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,15,OWN,0,,0,,0
2018121610,2018-12-16,4,4,47,PIT,NE,2,5,20,,1,,0,"(4:47) (SHOTGUN) 38-J.SAMUELS UP THE MIDDLE TO PIT 25 FOR 5 YARDS (54-D.HIGHTOWER, 93-L.GUY).",0,,,2018,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,20,OWN,0,,0,,0
2018121610,2018-12-16,4,4,3,PIT,NE,1,10,25,,0,,0,"(4:03) 38-J.SAMUELS RIGHT GUARD TO PIT 26 FOR 1 YARD (90-M.BROWN, 93-L.GUY).",0,,,2018,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0
2018121610,2018-12-16,4,2,58,PIT,NE,1,10,46,,0,,0,"(2:58) 38-J.SAMUELS LEFT TACKLE TO NE 39 FOR 15 YARDS (30-J.MCCOURTY; 32-D.MCCOURTY). PENALTY ON NE-90-M.BROWN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NE 39.",0,,,2018,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,LEFT TACKLE,46,OWN,1,NE,0,DEFENSIVE HOLDING,5
2018121610,2018-12-16,4,2,3,NE,PIT,3,1,34,,1,,0,(2:03) (NO HUDDLE) 28-J.WHITE RIGHT TACKLE TO NE 40 FOR 6 YARDS (91-S.TUITT).,0,,,2018,6,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,34,OWN,0,,0,,0
2018121611,2018-12-16,1,15,0,LA,PHI,1,10,25,,0,,0,(15:00) 30-T.GURLEY RIGHT TACKLE TO LA 21 FOR -4 YARDS (27-M.JENKINS).,0,,,2018,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0
2018121611,2018-12-16,1,14,17,LA,PHI,2,14,21,,0,,0,(14:17) (SHOTGUN) 30-T.GURLEY UP THE MIDDLE TO LA 24 FOR 3 YARDS (53-N.BRADHAM).,0,,,2018,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,21,OWN,0,,0,,0
2018121611,2018-12-16,1,13,24,PHI,LA,1,10,24,,0,,0,(13:24) (SHOTGUN) 9-N.FOLES UP THE MIDDLE TO PHI 27 FOR 3 YARDS (43-J.JOHNSON).,0,,,2018,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,24,OWN,0,,0,,0
2018121611,2018-12-16,1,11,29,PHI,LA,2,8,39,,0,,0,(11:29) (SHOTGUN) 28-W.SMALLWOOD RIGHT TACKLE TO PHI 43 FOR 4 YARDS (26-M.BARRON).,0,,,2018,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,39,OWN,0,,0,,0
2018121611,2018-12-16,1,10,49,PHI,LA,3,4,43,,1,,0,(10:49) (SHOTGUN) 43-D.SPROLES UP THE MIDDLE TO LA 40 FOR 17 YARDS (43-J.JOHNSON).,0,,,2018,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,43,OWN,0,,0,,0
2018121611,2018-12-16,1,8,30,LA,PHI,1,10,20,,0,,0,(8:30) 30-T.GURLEY UP THE MIDDLE TO LA 26 FOR 6 YARDS (54-K.GRUGIER-HILL).,0,,,2018,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,20,OWN,0,,0,,0
2018121611,2018-12-16,1,7,50,LA,PHI,2,4,26,,0,,0,(7:50) 30-T.GURLEY LEFT GUARD TO LA 29 FOR 3 YARDS (27-M.JENKINS).,0,,,2018,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,26,OWN,0,,0,,0
2018121611,2018-12-16,1,1,16,PHI,LA,1,10,25,,0,,0,(1:16) (SHOTGUN) 33-J.ADAMS UP THE MIDDLE TO PHI 29 FOR 4 YARDS (43-J.JOHNSON).,0,,,2018,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,25,OWN,0,,0,,0
2018121611,2018-12-16,1,0,36,PHI,LA,2,6,29,,0,,0,"(:36) (SHOTGUN) 33-J.ADAMS RIGHT TACKLE TO PHI 29 FOR NO GAIN (56-D.FOWLER, 26-M.BARRON).",0,,,2018,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,29,OWN,0,,0,,0
2018121611,2018-12-16,2,12,0,LA,PHI,1,10,25,,1,,0,(12:00) 17-R.WOODS LEFT END TO LA 44 FOR 19 YARDS (34-C.LEBLANC).,0,,,2018,19,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0
2018121611,2018-12-16,2,10,21,PHI,LA,3,3,49,,0,,0,"(10:21) (SHOTGUN) 33-J.ADAMS UP THE MIDDLE TO LA 49 FOR 2 YARDS (90-M.BROCKERS, 43-J.JOHNSON).",0,,,2018,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,49,OWN,0,,0,,0
2018121611,2018-12-16,2,9,29,LA,PHI,1,10,49,,1,,0,(9:29) 30-T.GURLEY LEFT GUARD TO PHI 30 FOR 21 YARDS (24-C.GRAHAM; 32-R.DOUGLAS).,0,,,2018,21,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,49,OWN,0,,0,,0
2018121611,2018-12-16,2,4,38,PHI,LA,1,10,25,,0,,0,(4:38) (SHOTGUN) 33-J.ADAMS LEFT GUARD TO PHI 33 FOR 8 YARDS (43-J.JOHNSON; 20-L.JOYNER).,0,,,2018,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0
2018121611,2018-12-16,2,4,8,PHI,LA,2,2,33,,0,,0,"(4:08) (SHOTGUN) 33-J.ADAMS UP THE MIDDLE TO PHI 33 FOR NO GAIN (58-C.LITTLETON, 50-S.EBUKAM).",0,,,2018,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,33,OWN,0,,0,,0
2018121611,2018-12-16,2,2,46,PHI,LA,1,10,35,,0,,0,(2:46) 33-J.ADAMS UP THE MIDDLE TO PHI 38 FOR 3 YARDS (43-J.JOHNSON).,0,,,2018,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,35,OWN,0,,0,,0
2018121611,2018-12-16,2,2,13,PHI,LA,2,7,38,,0,,0,(2:13) (SHOTGUN) 33-J.ADAMS UP THE MIDDLE TO PHI 40 FOR 2 YARDS (50-S.EBUKAM; 90-M.BROCKERS).,0,,,2018,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,38,OWN,0,,0,,0
2018121611,2018-12-16,3,15,0,PHI,LA,1,10,25,,0,,0,"(15:00) (SHOTGUN) 43-D.SPROLES LEFT END TO PHI 25 FOR NO GAIN (90-M.BROCKERS). PENALTY ON PHI-79-B.BROOKS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PHI 25 - NO PLAY.",0,,,2018,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,LEFT END,25,OWN,1,PHI,1,OFFENSIVE HOLDING,10
2018121611,2018-12-16,3,14,40,PHI,LA,1,20,15,,0,,0,(14:40) 33-J.ADAMS UP THE MIDDLE TO PHI 17 FOR 2 YARDS (93-N.SUH).,0,,,2018,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,15,OWN,0,,0,,0
2018121611,2018-12-16,3,12,36,LA,PHI,1,10,5,,0,,0,(12:36) 30-T.GURLEY LEFT END TO LA 3 FOR -2 YARDS (53-N.BRADHAM).,0,,,2018,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,5,OWN,0,,0,,0
2018121611,2018-12-16,3,10,23,LA,PHI,1,10,12,,0,,0,"(10:23) 42-J.KELLY LEFT END TO LA 11 FOR -1 YARDS (32-R.DOUGLAS, 94-H.NGATA). PHI-34-C.LEBLANC WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.",0,,,2018,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,12,OWN,0,,0,,0
2018121611,2018-12-16,3,8,38,PHI,LA,1,10,39,,0,,0,(8:38) 33-J.ADAMS LEFT END TO PHI 39 FOR NO GAIN (22-M.PETERS).,0,,,2018,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,39,OWN,0,,0,,0
2018121611,2018-12-16,3,8,1,PHI,LA,2,10,39,,1,,0,(8:01) (SHOTGUN) 28-W.SMALLWOOD RIGHT TACKLE TO 50 FOR 11 YARDS (43-J.JOHNSON).,0,,,2018,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,39,OWN,0,,0,,0
2018121611,2018-12-16,3,1,30,LA,PHI,2,10,25,,0,,0,(1:30) (SHOTGUN) 42-J.KELLY UP THE MIDDLE TO LA 30 FOR 5 YARDS (47-N.GERRY; 98-B.HECTOR).,0,,,2018,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,25,OWN,0,,0,,0
2018121611,2018-12-16,4,9,17,PHI,LA,1,10,19,,0,,0,(9:17) (SHOTGUN) 28-W.SMALLWOOD UP THE MIDDLE TO PHI 20 FOR 1 YARD (99-A.DONALD).,0,,,2018,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,19,OWN,0,,0,,0
